fecha,especie,LST_Day,LST_Night,LST,mes
2020-01-01,estepa,36.28063931297713,11.2422201017812,23.761429707379165,1
2020-01-01,pino,30.976251290877833,11.76168674698798,21.36896901893291,1
2020-01-09,estepa,33.10719465648858,7.384290712468218,20.2457426844784,1
2020-01-09,pino,26.849177280550812,7.588929432013802,17.219053356282306,1
2020-01-17,estepa,40.12659669211199,12.101199109414784,26.113897900763387,1
2020-01-17,pino,33.92478829604135,13.11569707401036,23.520242685025856,1
2020-01-25,estepa,34.90434796437661,8.87106234096695,21.88770515267178,1
2020-01-25,pino,28.310402753872665,9.221731497418276,18.76606712564547,1
2020-02-02,estepa,34.40069338422394,8.121886132315552,21.261289758269747,2
2020-02-02,pino,27.574299483648915,8.396089500860619,17.985194492254767,2
2020-02-10,estepa,30.593727735368986,9.75958333333336,20.176655534351173,2
2020-02-10,pino,25.033514629948403,9.951060240963887,17.492287435456145,2
2020-02-18,estepa,31.54195610687026,7.80770674300257,19.674831424936414,2
2020-02-18,pino,25.95597934595528,8.423232358003476,17.18960585197938,2
2020-02-26,estepa,36.649758269720124,10.89747773536898,23.773618002544552,2
2020-02-26,pino,31.03708777969022,12.16144234079177,21.599265060240995,2
2020-03-05,estepa,30.742659033078912,8.705063613231584,19.723861323155248,3
2020-03-05,pino,25.520392426850293,9.55894664371776,17.539669535284027,3
2020-03-13,estepa,28.569933206106903,5.640340330788833,17.105136768447867,3
2020-03-13,pino,23.15381411359728,6.618134251290908,14.885974182444095,3
2020-03-21,estepa,26.16355597964379,7.52828244274812,16.845919211195955,3
2020-03-21,pino,22.761611015490566,8.743514629948393,15.75256282271948,3
2020-03-29,estepa,24.942849872773564,4.014068066157788,14.478458969465676,3
2020-03-29,pino,19.995776247848568,5.10798278829607,12.551879518072319,3
2020-04-06,estepa,22.95680343511454,2.0482379134860276,12.502520674300284,4
2020-04-06,pino,18.315986230636867,3.5664475043029595,10.941216867469914,4
2020-04-14,estepa,16.752584758853583,4.350890585241757,10.55173767204767,4
2020-04-14,pino,14.033126814909796,4.433954388984541,9.233540601947169,4
2020-04-22,estepa,15.613428753180695,2.1476972010178415,8.880562977099268,4
2020-04-22,pino,13.183432013769393,3.0884922547332483,8.13596213425132,4
2020-04-30,estepa,15.99475190839698,0.9556838422392117,8.475217875318096,4
2020-04-30,pino,12.581480206540485,1.9412185886403028,7.2613493975903936,4
2020-05-08,estepa,8.35180025445296,1.2831543132237442,4.817477283838352,5
2020-05-08,pino,6.660394938763891,1.1930887894435132,3.926741864103702,5
