system:index,LST_Day,LST_Night,especie,fecha,satelite,.geo
1_2_2022_09_30,24.065623409669236,1.246965648854991,estepa,2022-09-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_10_08,24.431959287531832,-0.24150763358776375,estepa,2022-10-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_10_16,28.268053435114535,3.0845992366412545,estepa,2022-10-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_10_24,23.9550890585242,0.2512086513995158,estepa,2022-10-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_11_01,36.892016539440235,5.355903307888068,estepa,2022-11-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_11_09,30.285846055979672,6.653835877862629,estepa,2022-11-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_11_17,34.57008905852418,5.735496183206133,estepa,2022-11-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_11_25,38.069160305343544,8.791851145038192,estepa,2022-11-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_12_03,33.03286259541988,7.6417430025445565,estepa,2022-12-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_12_11,36.024319338422416,7.4858842239186005,estepa,2022-12-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_12_19,37.67682569974557,7.650139949109438,estepa,2022-12-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2022_12_27,40.56586513994914,8.40959923664125,estepa,2022-12-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_01_01,41.87001272264634,9.781132315521662,estepa,2023-01-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_01_09,39.9093638676845,7.087958015267203,estepa,2023-01-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_01_17,39.93111959287534,10.353454198473313,estepa,2023-01-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_01_25,41.37779898218832,8.66467557251911,estepa,2023-01-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_02_02,44.6042366412214,11.877614503816824,estepa,2023-02-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_02_10,35.55730279898221,7.3552735368957025,estepa,2023-02-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_02_18,36.864497455470776,7.5511768447837415,estepa,2023-02-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_02_26,37.15484732824431,8.220731552162874,estepa,2023-02-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_03_06,32.10881679389316,10.108015267175604,estepa,2023-03-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_03_14,31.559955470737936,6.257531806615806,estepa,2023-03-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_03_22,33.036329516539475,5.721533078880437,estepa,2023-03-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_03_30,27.70932569974557,3.7939567430025747,estepa,2023-03-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_04_07,22.122530612244926,3.2931743002544835,estepa,2023-04-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_04_15,22.120222646310463,2.896176844783746,estepa,2023-04-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_04_23,22.40125954198476,2.6196501272264956,estepa,2023-04-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_05_01,16.17743002544532,1.2898664122137755,estepa,2023-05-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_05_09,17.661882951653965,2.564459287531834,estepa,2023-05-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_05_17,9.29631043257,0.1599236641221728,estepa,2023-05-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_05_25,6.301219281663543,1.5975063613231835,estepa,2023-05-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_06_02,6.350165394402063,-2.326571246819314,estepa,2023-06-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_06_10,4.702404580152705,-5.5949681933841955,estepa,2023-06-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_06_18,7.690748440748484,-2.9097137404579887,estepa,2023-06-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_06_26,4.514144989339045,-0.9957198443579409,estepa,2023-06-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_07_04,4.61951653944023,-3.920909669211168,estepa,2023-07-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_07_12,3.0990666666666877,-6.612856234096661,estepa,2023-07-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_07_20,5.129904844290679,-0.9420332480818137,estepa,2023-07-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_07_28,10.597474554707409,-1.7196310432569633,estepa,2023-07-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_08_05,11.428282442748113,-1.3942875318065897,estepa,2023-08-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_08_13,7.710464376590354,0.9919402035623615,estepa,2023-08-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_08_21,7.314751908396976,-4.860725190839669,estepa,2023-08-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_08_29,8.402406311637108,-4.079949109414725,estepa,2023-08-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_09_06,10.113117048346085,-1.6482124681933539,estepa,2023-09-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_09_14,10.620935114503842,-3.735731552162819,estepa,2023-09-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_09_22,18.213797709923693,-0.8309605597964091,estepa,2023-09-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_09_30,18.523460559796465,-0.7005216284987008,estepa,2023-09-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_10_08,23.336017811704867,-0.6429961832060779,estepa,2023-10-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_10_16,28.517041984732842,1.9656361323155451,estepa,2023-10-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_10_24,30.216055979643794,1.8286259541985033,estepa,2023-10-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_11_01,23.250057251908423,2.4670038167939197,estepa,2023-11-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_11_09,25.615629770992395,1.590776081424966,estepa,2023-11-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_11_17,26.468753180661608,2.866755725190874,estepa,2023-11-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_11_25,29.221762086514016,6.103288804071274,estepa,2023-11-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_12_03,33.98590966921123,5.0633396946565234,estepa,2023-12-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_12_11,30.183441475826996,4.252258269720127,estepa,2023-12-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_12_19,36.69597964376594,6.830108142493665,estepa,2023-12-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2023_12_27,37.95951653944024,10.292512722646343,estepa,2023-12-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_01_01,38.18243638676847,8.254605597964407,estepa,2024-01-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_01_09,37.132550890585264,6.587251908396975,estepa,2024-01-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_01_17,43.725089058524205,10.60775445292623,estepa,2024-01-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_01_25,41.10972646310435,11.200699745547107,estepa,2024-01-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_02_02,38.95637404580155,10.57288167938934,estepa,2024-02-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_02_10,40.793625954198504,10.365941475827006,estepa,2024-02-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_02_18,38.693320610687046,8.927124681933872,estepa,2024-02-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_02_26,33.93367048346058,6.5238549618320905,estepa,2024-02-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_03_05,30.836844783715037,6.812010178117075,estepa,2024-03-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_03_13,25.492111959287545,4.047162849872807,estepa,2024-03-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_03_21,27.36176844783718,5.133148854961864,estepa,2024-03-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_03_29,22.355260814249398,3.371297709923701,estepa,2024-03-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_04_06,19.028867684478396,2.0234033078880764,estepa,2024-04-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_04_14,16.461494910941504,2.2419274809160625,estepa,2024-04-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_04_22,11.1021628498728,0.4938358778626318,estepa,2024-04-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_04_30,3.4777500000000336,-3.2887587523869883,estepa,2024-04-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_05_08,6.0983026113671635,-4.944949109414732,estepa,2024-05-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_05_16,7.482128427128461,-3.142546628407423,estepa,2024-05-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_05_24,6.17451465550061,-0.013032069970814639,estepa,2024-05-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_06_01,6.848182524271877,0.3603435114504083,estepa,2024-06-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_06_09,5.901044653830421,-1.019433842239154,estepa,2024-06-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_06_17,0.4799585855368252,-5.3511577608142264,estepa,2024-06-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_06_25,2.7456510665393474,-4.687328244274782,estepa,2024-06-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_07_03,2.819414758269748,-6.957156488549579,estepa,2024-07-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_07_11,5.863193384223948,-4.32966284987275,estepa,2024-07-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_07_19,6.776005089058555,-2.429713740457993,estepa,2024-07-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_07_27,5.206717557251937,-5.667798982188264,estepa,2024-07-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_08_04,5.892353689567459,-9.05298982188293,estepa,2024-08-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_08_12,9.489643765903342,-2.207964376590301,estepa,2024-08-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_08_20,9.74652671755728,-4.599427480916001,estepa,2024-08-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_08_28,15.30274809160308,-2.215871501272232,estepa,2024-08-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_09_05,14.154758269720128,-1.3824999999999743,estepa,2024-09-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_09_13,15.958842239185772,-1.155846055979615,estepa,2024-09-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_09_21,11.809674465920688,-2.9568066157760593,estepa,2024-09-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_09_29,17.787302798982214,-2.8554580152671507,estepa,2024-09-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_10_07,23.20840966921122,2.465375318066182,estepa,2024-10-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_10_15,26.230318066157785,2.370388040712494,estepa,2024-10-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_10_23,31.37038804071249,3.8821628498727994,estepa,2024-10-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_10_31,27.95248727735371,2.9173791348600804,estepa,2024-10-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_11_08,22.29158396946568,2.8205916030534617,estepa,2024-11-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_11_16,29.461138676844794,3.6551908396946877,estepa,2024-11-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_11_24,28.626106870229037,3.339561068702319,estepa,2024-11-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_12_02,32.03543256997459,2.586265903307916,estepa,2024-12-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_12_10,36.4373473282443,6.79434478371505,estepa,2024-12-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_12_18,38.056005089058544,6.742741730279929,estepa,2024-12-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_12_26,39.7841221374046,10.929739185750664,estepa,2024-12-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_01_01,33.26847328244278,11.85412213740461,estepa,2020-01-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_01_09,29.87732188295169,7.597550890585265,estepa,2020-01-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_01_17,36.28558524173031,12.753689567430053,estepa,2020-01-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_01_25,31.141463104325727,9.557506361323183,estepa,2020-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_02_02,31.43012722646313,8.914414758269748,estepa,2020-02-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_02_10,29.06697201017814,9.741087786259568,estepa,2020-02-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_02_18,27.584726463104353,8.190229007633617,estepa,2020-02-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_02_26,32.35418575063616,11.686965648854986,estepa,2020-02-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_03_05,26.740865139949136,8.988167938931328,estepa,2020-03-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_03_13,24.593180661577648,6.04692748091606,estepa,2020-03-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_03_21,23.135292620865158,7.885540712468222,estepa,2020-03-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_03_29,21.33134860050893,4.400661577608165,estepa,2020-03-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_04_06,18.947334605597998,2.362220101781195,estepa,2020-04-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_04_14,14.389675572519113,4.469860050890615,estepa,2020-04-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_04_22,11.35826335877866,2.8394783715013032,estepa,2020-04-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_04_30,12.848097964376624,0.848765903307916,estepa,2020-04-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_05_08,7.289281170483494,0.13618776130751165,estepa,2020-05-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_05_16,9.24756361323159,4.563320610687053,estepa,2020-05-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_05_24,8.953708651399527,1.5225826972010457,estepa,2020-05-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_06_01,4.887964376590355,-0.6544083969465379,estepa,2020-06-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_06_09,1.7621183206107187,-2.9120165394401725,estepa,2020-06-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_06_17,-0.270927109974394,-2.9331941345234,estepa,2020-06-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_06_25,-1.3170218398411335,-7.011787531806582,estepa,2020-06-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_07_03,-2.2233524173027774,-6.264904580152638,estepa,2020-07-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_07_11,-1.8417875318065922,-4.632487277353665,estepa,2020-07-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_07_19,-2.011106870228982,-9.762843511450344,estepa,2020-07-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_07_27,1.1648282442748392,-4.33566793893127,estepa,2020-07-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_08_04,2.419758269720126,-1.4567302798981911,estepa,2020-08-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_08_12,2.0170292620865413,-4.234109414758242,estepa,2020-08-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_08_20,7.270502544529296,-2.2787340966920824,estepa,2020-08-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_08_28,7.695960559796471,-2.4423282442747842,estepa,2020-08-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_09_05,9.784058524173059,-0.7688613231551789,estepa,2020-09-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_09_13,13.654293893129797,-1.1157569974554424,estepa,2020-09-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_09_21,19.702900763358805,0.3568702290076637,estepa,2020-09-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_09_29,16.83064249363871,-3.1574173027989523,estepa,2020-09-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_10_07,24.465489821882976,2.638396946564914,estepa,2020-10-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_10_15,28.36267811704838,4.157977099236675,estepa,2020-10-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_10_23,26.80349236641224,2.372519083969491,estepa,2020-10-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_10_31,32.72258905852421,6.180922391857532,estepa,2020-10-31,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_11_08,31.049217557251943,6.256564885496215,estepa,2020-11-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_11_16,32.77291348600513,7.905578880407151,estepa,2020-11-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_11_24,30.12638676844787,5.3792430025445634,estepa,2020-11-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_12_02,32.760292620865165,7.2811259541985045,estepa,2020-12-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_12_10,29.48100508905855,4.709395674300287,estepa,2020-12-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_12_18,32.76571882951656,7.865687022900794,estepa,2020-12-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2020_12_26,34.02409033078882,8.557480916030567,estepa,2020-12-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_01_01,35.36545165394405,9.57225190839697,estepa,2021-01-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_01_09,27.451393129771024,6.119141221374064,estepa,2021-01-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_01_17,38.7243638676845,13.450826972010205,estepa,2021-01-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_01_25,32.6028307888041,7.629535623409697,estepa,2021-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_02_02,33.695095419847355,12.538295165394427,estepa,2021-02-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_02_10,30.973212468193417,12.220165394402068,estepa,2021-02-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_02_18,28.959153944020375,7.77084605597967,estepa,2021-02-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_02_26,32.34566793893133,12.563600508905887,estepa,2021-02-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_03_06,29.39238549618323,9.016011450381699,estepa,2021-03-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_03_14,26.87204198473285,6.753256997455502,estepa,2021-03-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_03_22,25.55332061068705,4.871380407124709,estepa,2021-03-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_03_30,26.069592875318094,7.434739185750664,estepa,2021-03-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_04_07,20.5276590330789,3.809020356234122,estepa,2021-04-07,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_04_15,19.048078880407154,4.713161577608164,estepa,2021-04-15,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_04_23,16.129783715012756,1.1476081424936575,estepa,2021-04-23,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_05_01,8.37333333333336,-1.0723091603053123,estepa,2021-05-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_05_09,10.606558524173062,-1.091310432569943,estepa,2021-05-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_05_17,5.9438295165394655,-0.9990961171228253,estepa,2021-05-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_05_25,6.854482097186729,0.790337150127256,estepa,2021-05-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_06_02,4.435330788804099,-0.4654516539439974,estepa,2021-06-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_06_10,2.3969338422392132,-2.7857251908396594,estepa,2021-06-10,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_06_18,2.3482569974555014,-2.450561889250789,estepa,2021-06-18,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_06_26,2.738689567430065,-2.4198536895673963,estepa,2021-06-26,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_07_04,5.84408396946567,-1.9587468193383957,estepa,2021-07-04,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_07_12,0.6290585241730489,-3.3847709923663825,estepa,2021-07-12,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_07_20,4.994459287531833,-4.1273409669210945,estepa,2021-07-20,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_07_28,8.221170483460599,-1.7126844783714763,estepa,2021-07-28,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_08_05,8.664510178117075,-3.153346055979617,estepa,2021-08-05,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_08_13,6.923638676844812,-2.4448473282442444,estepa,2021-08-13,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_08_21,-1.082531806615746,-5.277239185750616,estepa,2021-08-21,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_08_29,9.421106870229037,-0.11299618320608283,estepa,2021-08-29,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_09_06,12.42176208651403,-0.5673409669210864,estepa,2021-09-06,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_09_14,15.74919847328247,-0.5114821882951411,estepa,2021-09-14,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_09_22,21.358772264631074,0.8708969465649145,estepa,2021-09-22,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_09_30,19.379421119592898,-2.0480661577607844,estepa,2021-09-30,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_10_08,28.552779898218855,3.029720101781198,estepa,2021-10-08,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_10_16,27.276679389313003,4.115152671755751,estepa,2021-10-16,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_10_24,29.75126590330792,5.252951653944045,estepa,2021-10-24,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_11_01,30.697919847328276,4.377067430025466,estepa,2021-11-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_11_09,28.383549618320632,4.176310432569998,estepa,2021-11-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_11_17,35.642290076335904,7.9185941475827315,estepa,2021-11-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_11_25,32.40779898218833,5.841571246819369,estepa,2021-11-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_12_03,38.22222646310435,10.957868956743033,estepa,2021-12-03,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_12_11,35.35449745547077,6.445954198473311,estepa,2021-12-11,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_12_19,40.263346055979675,11.709885496183233,estepa,2021-12-19,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2021_12_27,35.290267175572545,9.260451653944056,estepa,2021-12-27,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_01_01,34.29690203562343,11.067162849872801,estepa,2022-01-01,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_01_09,35.972595419847345,12.152430025445318,estepa,2022-01-09,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_01_17,27.892856234096712,6.033053323593892,estepa,2022-01-17,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_01_25,34.379790076335915,11.05689567430028,estepa,2022-01-25,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2022_02_02,34.018142493638706,11.096431297709959,estepa,2022-02-02,Terra,"{""type"":""MultiPoint"",""coordinates"":[]}"
